source,data_type,date,year,stock_code,company_name,open,close,high,low,volume,amount,amplitude,change_percent,change_amount,turnover,MA5,MA10,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,financial_indicator,financial_value,news_title,news_source,news_time,news_summary,news_link,news_time_range
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.578872,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.578872,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.021607,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.17,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,3637419000.0,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,3637403736.0,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.707184,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,59.272375,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,11113953000.0,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,9.660101,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,32.7284,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,1.17,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,-257833000.0,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,40.727624,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,28.986399,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,18.98,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,6587504000.0,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,5.559076,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,11113953000.0,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.707184,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,32.7284,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,3637419000.0,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,2803.667503,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,19088435000.0,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,40.727624,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,-0.070883,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.983639,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.263519,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,19.891966,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,20.498637,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.251457,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,6.146784,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,40.727624,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,-0.023199,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,3637419000.0,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,3637419000.0,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,19.06,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,6.146784,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,-0.083026,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,20.498723,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,-0.083026,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.180765,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.477929,,,,,,
stock,financial,2009-09-30,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,3.468326,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,40.749951,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.25961,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.947182,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,26.59,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,40.749951,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.412643,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.947182,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,5030729000.0,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.826098,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,4939571000.0,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,33.284256,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,5030729000.0,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.947182,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,15114440000.0,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,26.794236,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,4.867094,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,4.867094,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.413454,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,4.143292,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,24.13,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,27.288714,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,28.810407,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,24.58,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,5.66073,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,6.031326,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,28.71628,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,6.591545,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,96.517654,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,40.749951,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.259236,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,6.399392,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,4939571000.0,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,33.284256,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,2.12999,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,5030729000.0,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,18.735175,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,10.366863,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,96.517654,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,2.12999,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,15114440000.0,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.62,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,8955313000.0,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,5030729000.0,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,26.59,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.62,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,20469609000.0,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,2771.628051,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.054812,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,59.250048,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,1.62,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,10.366863,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,32193611000.0,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,6.591545,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.028457,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,719.290268,,,,,,
stock,financial,2009-12-31,2009,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,12650.499605,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.413454,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.334277,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,4084252000.0,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.139334,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,1576599000.0,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,1578118000.0,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.279607,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,1578118000.0,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.081321,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.006763,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,40.642576,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,28.364365,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,6.578836,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.261334,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,48.84985,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,20.976394,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,7.119721,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.4794,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.315195,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,7.405448,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,7.119721,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,8609637000.0,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,7.130761,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,7.412583,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,4084252000.0,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2.772442,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.261334,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,7.137631,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,2703.855738,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,22109826000.0,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2089101000.0,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,1578118000.0,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,48.84985,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,48.84985,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,5.455635,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,1576599000.0,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,38.639094,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.315195,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,1578118000.0,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,96.433482,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.261334,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,2.108008,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,38.639094,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,2.108008,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.920822,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,51.150149,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,8.606277,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.772442,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,96.433482,,,,,,
stock,financial,2010-03-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,28.038557,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,20.525162,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,3033119000.0,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.56762,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,95.127931,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,8496111000.0,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,35.700086,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.014017,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.458993,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,13.8,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,-0.357038,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,8.175686,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.500428,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,31.225004,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,13.419852,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.437898,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,3033119000.0,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,-0.357038,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,13.8,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,44.783171,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,44.783171,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,95.127931,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,30421108000.0,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,35.700086,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,1952.516229,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,9.97,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.500428,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2976554000.0,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,-0.870423,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.889761,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,12841.031522,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,-1.000105,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,11.920126,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,3033119000.0,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.98,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,0.98,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,8496111000.0,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,9.78,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.497535,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.156298,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,44.783171,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,-0.870423,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.98,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,21.660196,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.129113,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.500428,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.368422,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,8.72912,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.437898,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,8.72912,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,55.216828,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,23.819849,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,4691283000.0,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,3033119000.0,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,11.697826,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,2976554000.0,,,,,,
stock,financial,2010-06-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,-3033438000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,4718212000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.368422,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,24.002756,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,2.23488,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,0.803957,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.243943,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,95.238356,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,44.982236,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,35.973175,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,44.982236,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,4718212000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.985573,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,4655845000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,35.973175,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,0.803957,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,8.671413,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,7239578000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,4655845000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,30.145578,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.749708,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,9.223531,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,95.238356,,,,,,
